"ID","pubYear","best_common","common_length","common_first_3","common_last_3","common_last_2","best_full","full_first","full_mid","full_last","full_word_count","stat","bio","optics_count"
24304897,2014,"ppd",3,"ppd","ppd","pd","plasma proteome database","plasma","proteome","database",3,"opaque","opaque",1006
25593348,2015,"plasmogem",9,"pla","gem","em","plasmodium genetic modification","plasmodium","genetic","modification",3,"opaque","translucent",94
31738435,2019,"pmbd",4,"pmb","mbd","bd","plastics microbial biodegradation database","plastics","microbial biodegradation","database",4,"opaque","opaque",1006
25270086,2014,"pigd",4,"pig","igd","gd","poaceae intronless genes database","poaceae","intronless genes","database",4,"opaque","opaque",1006
28966675,2017,"pogd",4,"pog","ogd","gd","poaceae orphan genes database","poaceae","orphan genes","database",4,"opaque","opaque",1006
32895427,2020,"pcoskbr2",8,"pco","br2","r2","polycystic ovary syndrome knowledgebase","polycystic","ovary syndrome","knowledgebase",4,"opaque","opaque",1006
22080514,2012,"polymirts",9,"pol","rts","ts","polymorphism in microrna target site","polymorphism","in microrna target","site",5,"opaque","translucent",94
29077937,2018,"pickles",7,"pic","les","es","pooled in vitro crispr knockout library essentiality screens","pooled","in vitro crispr knockout library essentiality","screens",8,"opaque","opaque",1006
25404129,2015,"possum",6,"pos","sum","um","possum drug search","possum","drug","search",3,"opaque","opaque",1006
24857970,2014,"ptm-sd",6,"ptm","-sd","sd","posttranslational modification structural database","posttranslational","modification structural","database",4,"opaque","opaque",1006
20672376,2011,"pfsnp",5,"pfs","snp","np","potentially functional snps","potentially","functional","snps",3,"opaque","translucent",94
27789569,2017,"pmkb",4,"pmk","mkb","kb","precision medicine knowledge base","precision","medicine knowledge","base",4,"opaque","opaque",1006
29530937,2018,"air",3,"air","air","ir","predicted arabidopsis interactome resource","predicted","arabidopsis interactome","resource",4,"opaque","opaque",1006
32103267,2020,"pdir",4,"pdi","dir","ir","predicted drosophila interactome resource","predicted","drosophila interactome","resource",4,"opaque","opaque",1006
29425804,2019,"peve",4,"pev","eve","ve","predicted endogenous viral elements","predicted","endogenous viral","elements",4,"opaque","opaque",1006
26200753,2015,"pre_gi",6,"pre","_gi","gi","predicted genomic islands database","predicted","genomic islands","database",4,"opaque","opaque",1006
23153078,2012,"p2tf",4,"p2t","2tf","tf","predicted prokaryotic transcription factors","predicted","prokaryotic transcription","factors",4,"opaque","opaque",1006
33216897,2020,"prid",4,"pri","rid","id","predicted rat interactome database","predicted","rat interactome","database",4,"opaque","opaque",1006
32542382,2020,"prmdb",5,"prm","mdb","db","predicted rna modifications in plants","predicted","rna modifications in","plants",5,"opaque","opaque",1006
29855811,2018,"p-pal",5,"p-p","pal","al","procura-palavras","procura-palavras",NA,"procura-palavras",2,"opaque","opaque",1006
31620779,2020,"pads",4,"pad","ads","ds","prokaryotic antiviral defense system arsenal","prokaryotic","antiviral defense system","arsenal",5,"opaque","opaque",1006
22096236,2012,"proopdb",7,"pro","pdb","db","prokaryotic operon database","prokaryotic","operon","database",3,"opaque","opaque",1006
33539888,2021,"ppd",3,"ppd","ppd","pd","prokaryotic promoter database","prokaryotic","promoter","database",3,"opaque","opaque",1006
25324303,2015,"p2cs",4,"p2c","2cs","cs","prokaryotic two-component systems database","prokaryotic","two-component systems","database",5,"opaque","opaque",1006
27789703,2017,"pvogs",5,"pvo","ogs","gs","prokaryotic virus orthologous groups","prokaryotic","virus orthologous","groups",4,"opaque","opaque",1006
21765097,2011,"pgat",4,"pga","gat","at","prokaryotic-genome analysis tool","prokaryotic-genome","analysis","tool",4,"opaque","opaque",1006
32190163,2020,"plsd",4,"pls","lsd","sd","prospective lynch syndrome database","prospective","lynch syndrome","database",4,"opaque","opaque",1006
23696878,2013,"pepid",5,"pep","pid","id","prostate epigenetic database","prostate","epigenetic","database",3,"opaque","opaque",1006
23868073,2013,"panther",7,"pan","her","er","protein analysis through evolutionary relationships","protein","analysis through evolutionary","relationships",5,"opaque","opaque",1006
22674824,2012,"pcddb",5,"pcd","ddb","db","protein circular dichroism data bank","protein","circular dichroism data","bank",5,"opaque","opaque",1006
22800569,2013,"pcbost",6,"pcb","ost","st","protein classification based on structural trees","protein","classification based on structural","trees",6,"opaque","opaque",1006
28011869,2017,"pcom-db",7,"pco","-db","db","protein co-migration database","protein","co-migration","database",4,"opaque","opaque",1006
31584092,2020,"pdbe-kb",7,"pdb","-kb","kb","protein data bank in europe-knowledge base","protein","data bank in europe-knowledge","base",7,"opaque","opaque",1006
21976737,2012,"pdbj",4,"pdb","dbj","bj","protein data bank japan","protein","data bank","japan",4,"opaque","opaque",1006
23203988,2013,"pdbtm",5,"pdb","btm","tm","protein data bank of transmembrane proteins","protein","data bank of transmembrane","proteins",6,"opaque","opaque",1006
33305318,2021,"ped",3,"ped","ped","ed","protein ensemble database","protein","ensemble","database",3,"opaque","opaque",1006
26673716,2016,"pfam",4,"pfa","fam","am","protein families database","protein","families","database",3,"opaque","opaque",1006
30733462,2019,"pfdb",4,"pfd","fdb","db","protein folding kinetics database","protein","folding kinetics","database",4,"opaque","opaque",1006
23772554,2013,"primos",6,"pri","mos","os","protein interaction and molecule search","protein","interaction and molecule","search",5,"opaque","opaque",1006
22067443,2012,"pina",4,"pin","ina","na","protein interaction network analysis","protein","interaction network","analysis",4,"opaque","opaque",1006
25252779,2015,"pip-db",6,"pip","-db","db","protein isoelectric point database","protein","isoelectric point","database",4,"opaque","opaque",1006
29662024,2018,"pkidb",5,"pki","idb","db","protein kinase inhibitor database","protein","kinase inhibitor","database",4,"opaque","opaque",1006
28529077,2017,"plmd",4,"plm","lmd","md","protein lysine modification database","protein","lysine modification","database",4,"opaque","opaque",1006
23624946,2013,"pmp",3,"pmp","pmp","mp","protein model portal","protein","model","portal",3,"opaque","opaque",1006
21031599,2011,"pro-mine",8,"pro","ine","ne","protein mutations in neurodegeneration","protein","mutations in","neurodegeneration",4,"opaque","opaque",1006
26339475,2015,"swisspalm",9,"swi","alm","lm","protein palmitoylation database","protein","palmitoylation","database",3,"opaque","opaque",1006
26225242,2015,"phin",4,"phi","hin","in","protein pharmacology interaction network database","protein","pharmacology interaction network","database",5,"opaque","opaque",1006
22080505,2012,"pscdb",5,"psc","cdb","db","protein structural change database","protein","structural change","database",4,"opaque","opaque",1006
22669905,2012,"psc",3,"psc","psc","sc","protein surface classification","protein","surface","classification",3,"opaque","opaque",1006
22589183,2012,"prdb",4,"prd","rdb","db","protein tandem repeat database","protein","tandem repeat","database",4,"opaque","opaque",1006
32119071,2020,"procaff",7,"pro","aff","ff","protein-carbohydrate complex binding affinity database","protein-carbohydrate","complex binding affinity","database",6,"opaque","opaque",1006
26504143,2016,"pdid",4,"pdi","did","id","protein-drug interaction database","protein-drug","interaction","database",4,"opaque","opaque",1006
34504668,2021,"pen",3,"pen","pen","en","protein-gene expression nexus","protein-gene","expression","nexus",4,"opaque","opaque",1006
26620522,2016,"ppim",4,"ppi","pim","im","protein-protein interaction database for maize","protein-protein","interaction database for","maize",6,"opaque","opaque",1006
30127348,2018,"ppins",5,"ppi","ins","ns","protein-protein interaction sitesbase","protein-protein","interaction","sitesbase",4,"opaque","opaque",1006
21063943,2011,"pride",5,"pri","ide","de","proteomics identifications database","proteomics","identifications","database",3,"opaque","opaque",1006
23193267,2013,"pr(2)",5,"pr(","(2)","2)","protist ribosomal reference database","protist","ribosomal reference","database",4,"opaque","opaque",1006
30217145,2018,"ppgd",4,"ppg","pgd","gd","pseudocohnilembus persalinus genome database","pseudocohnilembus","persalinus genome","database",4,"opaque","opaque",1006
29106626,2018,"pambd",5,"pam","mbd","bd","pseudomonas aeruginosa metabolome database","pseudomonas","aeruginosa metabolome","database",4,"opaque","opaque",1006
25964630,2015,"psygenet",8,"psy","net","et","psychiatric disorders and genes association network","psychiatric","disorders and genes association","network",6,"translucent","translucent",17
24340041,2013,"pogs2",5,"pog","gs2","s2","putative orthologous groups 2 database","putative","orthologous groups 2","database",5,"opaque","opaque",1006
33002111,2020,"pydish",6,"pyd","ish","sh","python-based database and analyzer for distortion of heme porphyrin","python-based","database and analyzer for distortion of heme","porphyrin",10,"opaque","opaque",1006
24715219,2014,"qap",3,"qap","qap","ap","quail anatomy portal","quail","anatomy","portal",3,"opaque","opaque",1006
21656910,2011,"quad",4,"qua","uad","ad","quantitative assay database","quantitative","assay","database",3,"opaque","opaque",1006
31868683,2020,"qpn",3,"qpn","qpn","pn","quebec parkinson network","quebec","parkinson","network",3,"opaque","opaque",1006
34559210,2021,"qsdb",4,"qsd","sdb","db","quorum sensing database","quorum","sensing","database",3,"opaque","opaque",1006
33003203,2021,"qsidb",5,"qsi","idb","db","quorum sensing interference molecules","quorum","sensing interference","molecules",4,"opaque","opaque",1006
26912951,2015,"rdis",4,"rdi","dis","is","rabies disease information system","rabies","disease information","system",4,"opaque","opaque",1006
33399824,2021,"bnagvd",6,"bna","gvd","vd","rapeseed genomic variation database","rapeseed","genomic variation","database",4,"opaque","translucent",94
21729256,2011,"rasond",6,"ras","ond","nd","ras oncogene database","ras","oncogene","database",3,"opaque","opaque",1006
30453895,2018,"ratemirs",8,"rat","irs","rs","rat atlas of tissue-specific and enriched mirnas","rat","atlas of tissue-specific and enriched","mirnas",8,"opaque","translucent",94
21296746,2011,"rgd",3,"rgd","rgd","gd","rat genome database","rat","genome","database",3,"opaque","opaque",1006
27794042,2017,"rcsb pdb",8,"rcs","pdb","db","rcsb protein data bank","rcsb","protein data","bank",4,"opaque","opaque",1006
28850115,2017,"refex",5,"ref","fex","ex","reference expression dataset","reference","expression","dataset",3,"opaque","opaque",1006
24259432,2014,"refseq",6,"ref","seq","eq","reference sequence database","reference","sequence","database",3,"opaque","opaque",1006
26975833,2016,"regene",6,"reg","ene","ne","regeneration gene database","regeneration","gene","database",3,"opaque","translucent",94
26478709,2015,"rams",4,"ram","ams","ms","register of antarctic marine species","register","of antarctic marine","species",5,"opaque","opaque",1006
26876983,2016,"raar",4,"raa","aar","ar","regulators of androgen action resource","regulators","of androgen action","resource",5,"opaque","opaque",1006
22608002,2012,"rcdb",4,"rcd","cdb","db","renal cancer gene database","renal","cancer gene","database",4,"opaque","opaque",1006
25252782,2014,"rged",4,"rge","ged","ed","renal gene expression database","renal","gene expression","database",4,"opaque","opaque",1006
21938212,2011,"rids db",7,"rid","db","db","repeats in diseases database","repeats","in diseases","database",4,"opaque","opaque",1006
22140215,2011,"rac",3,"rac","rac","ac","repository of antibiotic resistance cassettes","repository","of antibiotic resistance","cassettes",5,"opaque","opaque",1006
30794542,2019,"respire",7,"res","ire","re","repository of enriched structures of proteins involved in the red blood cell environment","repository","of enriched structures of proteins involved in the red blood cell","environment",13,"opaque","opaque",1006
28862214,2017,"respcandb",9,"res","ndb","db","respiratory cancer database","respiratory","cancer","database",3,"opaque","translucent",94
27377064,2016,"rid",3,"rid","rid","id","retrovirus integration database","retrovirus","integration","database",3,"opaque","opaque",1006
34022814,2021,"rpgd",4,"rpg","pgd","gd","rhododendron plant genome database","rhododendron","plant genome","database",4,"opaque","opaque",1006
24288368,2014,"rdp",3,"rdp","rdp","dp","ribosomal database project","ribosomal","database","project",3,"opaque","opaque",1006
25414355,2015,"rrndb",5,"rrn","ndb","db","ribosomal rna operon copy number database","ribosomal","rna operon copy number","database",6,"opaque","opaque",1006
23299411,2013,"rap-db",6,"rap","-db","db","rice annotation project database","rice","annotation project","database",4,"opaque","opaque",1006
28529082,2017,"red",3,"red","red","ed","rice expression database","rice","expression","database",3,"opaque","opaque",1006
23193278,2013,"rgkbase",7,"rgk","ase","se","rice genome knowledgebase","rice","genome","knowledgebase",3,"opaque","opaque",1006
24279809,2012,"road",4,"roa","oad","ad","rice oligonucleotide array database","rice","oligonucleotide array","database",4,"opaque","opaque",1006
27940610,2017,"rpan",4,"rpa","pan","an","rice pan-genome browser","rice","pan-genome","browser",4,"opaque","opaque",1006
31872320,2019,"rsrs",4,"rsr","srs","rs","rice stress-resistant snp database","rice","stress-resistant snp","database",5,"opaque","opaque",1006
29989091,2018,"ricyerdb",8,"ric","rdb","db","rice yield-related database","rice","yield-related","database",4,"opaque","opaque",1006
33068412,2021,"rasp",4,"ras","asp","sp","rna atlas of structure probing","rna","atlas of structure","probing",5,"opaque","opaque",1006
22127861,2012,"rna cossmos",11,"rna","mos","os","rna characterization of secondary structure motifs","rna","characterization of secondary structure","motifs",6,"translucent","translucent",17
32345346,2020,"repic",5,"rep","pic","ic","rna epitranscriptome collection","rna","epitranscriptome","collection",3,"opaque","opaque",1006
22976082,2012,"rmdb",4,"rmd","mdb","db","rna mapping database","rna","mapping","database",3,"opaque","opaque",1006
29040692,2018,"rmbase",6,"rmb","ase","se","rna modification base","rna","modification","base",3,"opaque","opaque",1006
28077569,2017,"rain",4,"rai","ain","in","rna-protein association and interaction networks","rna-protein","association and interaction","networks",6,"opaque","opaque",1006
29028888,2018,"rrdb",4,"rrd","rdb","db","rna-rna docking benchmark","rna-rna","docking","benchmark",4,"opaque","opaque",1006
21586118,2011,"rcgdb",5,"rcg","gdb","db","roche cancer genome database","roche","cancer genome","database",4,"opaque","opaque",1006
32849839,2020,"rigd",4,"rig","igd","gd","rosaceae intronless genes database","rosaceae","intronless genes","database",4,"opaque","opaque",1006
22110037,2012,"sgd",3,"sgd","sgd","gd","saccharomyces genome database","saccharomyces","genome","database",3,"opaque","opaque",1006
25881271,2015,"stpd",4,"stp","tpd","pd","salinity tolerant poplar database","salinity","tolerant poplar","database",4,"opaque","opaque",1006
22493538,2012,"ssa mirnas db",13,"ssa","db","db","salmo salar mirnas database","salmo","salar mirnas","database",4,"opaque","translucent",94
26800248,2016,"sistr",5,"sis","str","tr","salmonella in silico typing resource","salmonella","in silico typing","resource",5,"opaque","opaque",1006
32709339,2020,"smsd",4,"sms","msd","sd","saponin mass spectrometry database","saponin","mass spectrometry","database",4,"opaque","opaque",1006
33553941,2021,"sarscovidb",10,"sar","idb","db","sars-cov-2 infection database","sars-cov-2","infection","database",5,"opaque","transparent",17
29774137,2018,"sacpd",5,"sac","cpd","pd","saudi anti-human cancer plants database","saudi","anti-human cancer plants","database",6,"opaque","opaque",1006
32813752,2020,"svad",4,"sva","vad","ad","scd-associated variants annotation database","scd-associated","variants annotation","database",5,"opaque","opaque",1006
26138588,2015,"smedgd",6,"sme","dgd","gd","schmidtea mediterranea genome database","schmidtea","mediterranea genome","database",4,"opaque","opaque",1006
33459764,2021,"switches",8,"swi","hes","es","searchable web interface for topologies of chemical switches","searchable","web interface for topologies of chemical","switches",8,"opaque","opaque",1006
21423723,2011,"swmd",4,"swm","wmd","md","seaweed metabolite database","seaweed","metabolite","database",3,"opaque","opaque",1006
29062930,2016,"smbp",4,"smb","mbp","bp","secondary metabolite bioinformatics portal","secondary","metabolite bioinformatics","portal",4,"opaque","opaque",1006
22701460,2012,"spwp",4,"spw","pwp","wp","seed proteome web portal","seed","proteome web","portal",4,"opaque","opaque",1006
29309507,2019,"segreg",6,"seg","reg","eg","seg regulation database","seg","regulation","database",3,"opaque","opaque",1006
30202870,2019,"sequenceng",10,"seq","eng","ng","sequencing techniques engine for genomics","sequencing","techniques engine for","genomics",5,"opaque","translucent",94
23724943,2013,"sgwhc",5,"sgw","whc","hc","sex and gender women's health collaborative","sex","and gender women's health","collaborative",7,"opaque","opaque",1006
30714194,2019,"sdred",5,"sdr","red","ed","short-chain dehydrogenases/reductases engineering database","short-chain","dehydrogenases/reductases engineering","database",6,"opaque","opaque",1006
24952385,2014,"shrimpgpat",10,"shr","pat","at","shrimp gene and protein annotation tool","shrimp","gene and protein annotation","tool",6,"translucent","translucent",17
26467481,2016,"signor",6,"sig","nor","or","signaling network open resource","signaling","network open","resource",4,"opaque","opaque",1006
31672983,2019,"spp",3,"spp","spp","pp","signaling pathways project","signaling","pathways","project",3,"opaque","opaque",1006
33645624,2021,"kaikobase",9,"kai","ase","se","silkworm genome database","silkworm","genome","database",3,"opaque","opaque",1006
28365723,2017,"silkpathdb",10,"sil","hdb","db","silkworm pathogen database","silkworm","pathogen","database",3,"opaque","translucent",94
24165881,2014,"simap",5,"sim","map","ap","similarity matrix of proteins","similarity","matrix of","proteins",4,"opaque","opaque",1006
29040681,2018,"smart",5,"sma","art","rt","simple modular architecture research tool","simple","modular architecture research","tool",5,"opaque","opaque",1006
22759918,2012,"sskb",4,"ssk","skb","kb","sjgren's syndrome knowledge base","sjgren's","syndrome knowledge","base",5,"opaque","opaque",1006
29059366,2018,"sbcddb",6,"sbc","ddb","db","sleeping beauty cancer driver database","sleeping","beauty cancer driver","database",5,"opaque","opaque",1006
27297221,2016,"shspdb",6,"shs","pdb","db","small heat shock proteins database","small","heat shock proteins","database",5,"opaque","opaque",1006
24203708,2014,"smpdb",5,"smp","pdb","db","small molecule pathway database","small","molecule pathway","database",4,"opaque","opaque",1006
34536568,2021,"smprot",6,"smp","rot","ot","small proteins database","small","proteins","database",3,"opaque","opaque",1006
29733404,2018,"spar",4,"spa","par","ar","small rna-seq portal for analysis of sequencing experiments","small","rna-seq portal for analysis of sequencing","experiments",9,"opaque","opaque",1006
30674925,2019,"smtb",4,"smt","mtb","tb","smooth muscle transcriptome browser","smooth","muscle transcriptome","browser",4,"opaque","opaque",1006
24148649,2013,"snopy",5,"sno","opy","py","snorna orthological gene database","snorna","orthological gene","database",4,"opaque","opaque",1006
25428362,2015,"sgn",3,"sgn","sgn","gn","sol genomics network","sol","genomics","network",3,"opaque","opaque",1006
34344425,2021,"sorgsd",6,"sor","gsd","sd","sorghum genome snp database","sorghum","genome snp","database",4,"opaque","opaque",1006
26097510,2015,"sancdb",6,"san","cdb","db","south african natural compounds database","south","african natural compounds","database",5,"opaque","opaque",1006
24504151,2014,"saturn",6,"sat","urn","rn","southern african treatment resistance network","southern","african treatment resistance","network",5,"opaque","opaque",1006
24712981,2014,"sfgd",4,"sfg","fgd","gd","soybean functional genomics database","soybean","functional genomics","database",4,"opaque","opaque",1006
24136998,2014,"soykb",5,"soy","ykb","kb","soybean knowledge base","soybean","knowledge","base",3,"opaque","translucent",94
23423175,2013,"soyprodb",8,"soy","odb","db","soybean protein database","soybean","protein","database",3,"opaque","translucent",94
22661982,2012,"spd",3,"spd","spd","pd","soybean proteome database","soybean","proteome","database",3,"opaque","opaque",1006
33231322,2021,"soytd",5,"soy","ytd","td","soybean transporter database","soybean","transporter","database",3,"opaque","translucent",94
32976581,2021,"stab",4,"sta","tab","ab","spatio-temporal cell atlas of the human brain","spatio-temporal","cell atlas of the human","brain",8,"opaque","opaque",1006
28420402,2017,"sser",4,"sse","ser","er","species specific essential reactions database","species","specific essential reactions","database",5,"opaque","opaque",1006
30602089,2018,"stadium",7,"sta","ium","um","species-specific trna adaptive index compendium","species-specific","trna adaptive index","compendium",6,"opaque","opaque",1006
24531082,2014,"smal",4,"sma","mal","al","spontaneous mutation accumulation lines","spontaneous","mutation accumulation","lines",4,"opaque","opaque",1006
23180763,2013,"seva-db",7,"sev","-db","db","standard european vector architecture","standard","european vector","architecture",4,"opaque","opaque",1006
25805861,2015,"srd",3,"srd","srd","rd","staphylococcal regulatory rna database","staphylococcal","regulatory rna","database",4,"opaque","opaque",1006
22121217,2012,"scde",4,"scd","cde","de","stem cell discovery engine","stem","cell discovery","engine",4,"opaque","opaque",1006
28888135,2017,"strseq",6,"str","seq","eq","str sequencing project","str","sequencing","project",3,"opaque","opaque",1006
25269378,2014,"spgdb",5,"spg","gdb","db","streptococcus pneumoniae genome database","streptococcus","pneumoniae genome","database",4,"opaque","opaque",1006
23284744,2012,"strap",5,"str","rap","ap","stress response array profiler","stress","response array","profiler",4,"opaque","opaque",1006
24214988,2014,"sabdab",6,"sab","dab","ab","structural antibody database","structural","antibody","database",3,"opaque","opaque",1006
21472436,2011,"sbkb",4,"sbk","bkb","kb","structural biology knowledgebase","structural","biology","knowledgebase",3,"opaque","opaque",1006
31724711,2020,"scop",4,"sco","cop","op","structural classification of proteins","structural","classification of","proteins",4,"opaque","opaque",1006
24304899,2014,"scope",5,"sco","ope","pe","structural classification of proteins-extended","structural","classification of","proteins-extended",5,"opaque","opaque",1006
29087479,2018,"stcrdab",7,"stc","dab","ab","structural t-cell receptor database","structural","t-cell receptor","database",5,"opaque","opaque",1006
30721533,2019,"simplod",7,"sim","lod","od","structurally-integrated database for mutations of plod genes","structurally-integrated","database for mutations of plod","genes",8,"opaque","opaque",1006
23203869,2013,"sifts",5,"sif","fts","ts","structure integration with function, taxonomy and sequences resource","structure","integration with function, taxonomy and sequences","resource",8,"opaque","opaque",1006
24271399,2014,"sfld",4,"sfl","fld","ld","structure-function linkage database","structure-function","linkage","database",4,"opaque","opaque",1006
21292827,2011,"ssfa-gphr",9,"ssf","phr","hr","structure-function-analysis of glycoprotein hormone receptors","structure-function-analysis","of glycoprotein hormone","receptors",7,"opaque","opaque",1006
27899614,2017,"suba4",5,"sub","ba4","a4","subcellular location database for arabidopsis proteins","subcellular","location database for arabidopsis","proteins",6,"opaque","opaque",1006
26578594,2016,"sea",3,"sea","sea","ea","super-enhancer archive","super-enhancer","","archive",3,"opaque","opaque",1006
21575179,2011,"sorgodb",7,"sor","odb","db","superoxide reductase gene ontology curated database","superoxide","reductase gene ontology curated","database",6,"opaque","opaque",1006
32761141,2020,"spdb",4,"spd","pdb","db","swine pathogen database","swine","pathogen","database",3,"opaque","opaque",1006
27899672,2017,"smr",3,"smr","smr","mr","swiss-model repository","swiss-model","","repository",3,"opaque","opaque",1006
32621601,2020,"sager",5,"sag","ger","er","symbiodiniaceae and algal genomic resource database","symbiodiniaceae","and algal genomic resource","database",6,"opaque","opaque",1006
32055857,2020,"symgendb",8,"sym","ndb","db","symbiotic genomes database","symbiotic","genomes","database",3,"opaque","translucent",94
33177514,2020,"savi",4,"sav","avi","vi","synthetically accessible virtual inventory","synthetically","accessible virtual","inventory",4,"opaque","opaque",1006
24323624,2014,"sabre",5,"sab","bre","re","systematic consolidation of arabidopsis and other botanical resources","systematic","consolidation of arabidopsis and other botanical","resources",8,"opaque","opaque",1006
23730305,2013,"sgr",3,"sgr","sgr","gr","systems genetics resource","systems","genetics","resource",3,"opaque","opaque",1006
27412095,2016,"ssbd",4,"ssb","sbd","bd","systems science of biological dynamics database","systems","science of biological dynamics","database",6,"opaque","opaque",1006
31240309,2019,"tcr3d",5,"tcr","r3d","3d","t cell receptor structural repertoire database","t","cell receptor structural repertoire","database",6,"opaque","opaque",1006
32882008,2021,"tbdb",4,"tbd","bdb","db","t-box riboswitch annotation database","t-box","riboswitch annotation","database",5,"opaque","opaque",1006
33156327,2021,"tcrd",4,"tcr","crd","rd","target central resource database","target","central resource","database",4,"opaque","opaque",1006
34679164,2021,"t-ardis",7,"t-a","dis","is","target-adverse reaction database integrated search","target-adverse","reaction database integrated","search",6,"opaque","opaque",1006
33993461,2021,"tupdb",5,"tup","pdb","db","target-unrelated peptide data bank","target-unrelated","peptide data","bank",5,"opaque","opaque",1006
26131021,2015,"taxkb",5,"tax","xkb","kb","taxane knowledge base","taxane","knowledge","base",3,"opaque","opaque",1006
25224438,2014,"tmdb",4,"tmd","mdb","db","tea metabolome database","tea","metabolome","database",3,"opaque","opaque",1006
30913342,2019,"tpia",4,"tpi","pia","ia","tea plant information archive","tea","plant information","archive",4,"opaque","opaque",1006
25792605,2015,"telopin",7,"tel","pin","in","telomeric proteins interaction network","telomeric","proteins interaction","network",4,"opaque","opaque",1006
32727974,2020,"tempura",7,"tem","ura","ra","temperatures of usual and rare prokaryotes","temperatures","of usual and rare","prokaryotes",6,"opaque","opaque",1006
32265943,2020,"toast",5,"toa","ast","st","test of arabidopsis space transcriptome","test","of arabidopsis space","transcriptome",5,"opaque","opaque",1006
30810209,2019,"tcgd",4,"tcg","cgd","gd","tetrahymena comparative genomics database","tetrahymena","comparative genomics","database",4,"opaque","opaque",1006
23482072,2013,"tetrafgd",8,"tet","fgd","gd","tetrahymena functional genomics database","tetrahymena","functional genomics","database",4,"opaque","opaque",1006
21253873,2011,"tged",4,"tge","ged","ed","tetrahymena gene expression database","tetrahymena","gene expression","database",4,"opaque","opaque",1006
22434841,2012,"tgd",3,"tgd","tgd","gd","tetrahymena genome database","tetrahymena","genome","database",3,"opaque","opaque",1006
23406793,2013,"t-hod",5,"t-h","hod","od","text-mined hypertension, obesity and diabetes candidate gene database","text-mined","hypertension, obesity and diabetes candidate gene","database",9,"opaque","opaque",1006
33258964,2020,"thrsdb",6,"thr","sdb","db","thai rice starch database","thai","rice starch","database",4,"opaque","opaque",1006
21383924,2011,"tami",4,"tam","ami","mi","the antimicrobial index","the","antimicrobial","index",3,"opaque","opaque",1006
22140109,2012,"tair",4,"tai","air","ir","the arabidopsis information resource","the","arabidopsis information","resource",4,"opaque","opaque",1006
26208906,2015,"tanric",6,"tan","ric","ic","the atlas of noncoding rnas in cancer","the","atlas of noncoding rnas in","cancer",7,"opaque","opaque",1006
29157087,2018,"thanatos",8,"tha","tos","os","the autophagy, necrosis, apoptosis orchestrators","the","autophagy, necrosis, apoptosis","orchestrators",5,"opaque","opaque",1006
30053266,2018,"tc3a",4,"tc3","c3a","3a","the cancer 3' utr atlas","the","cancer 3' utr","atlas",5,"opaque","opaque",1006
31015229,2019,"tcea",4,"tce","cea","ea","the cancer editome atlas","the","cancer editome","atlas",4,"opaque","opaque",1006
29092939,2017,"tcpa",4,"tcp","cpa","pa","the cancer proteome atlas","the","cancer proteome","atlas",4,"opaque","opaque",1006
23093603,2013,"toppr",5,"top","ppr","pr","the online protein processing resource","the","online protein processing","resource",5,"opaque","opaque",1006
23293959,2013,"3dmet",5,"3dm","met","et","three-dimensional structure database of natural metabolites","three-dimensional","structure database of natural","metabolites",7,"opaque","opaque",1006
27168721,2016,"tccr",4,"tcc","ccr","cr","thyroid cancer and tumor collaborative registry","thyroid","cancer and tumor collaborative","registry",6,"opaque","opaque",1006
29036590,2018,"tissgdb",7,"tis","gdb","db","tissue specific gene database in cancer","tissue","specific gene database in","cancer",6,"opaque","translucent",94
27543790,2017,"tscd",4,"tsc","scd","cd","tissue-specific circrna database","tissue-specific","circrna","database",4,"opaque","opaque",1006
31680168,2020,"tsea-db",7,"tse","-db","db","tissue-specific enrichment analysis database","tissue-specific","enrichment analysis","database",5,"opaque","opaque",1006
24466070,2014,"tgrd",4,"tgr","grd","rd","tomato genomic resources database","tomato","genomic resources","database",4,"opaque","opaque",1006
32829394,2020,"tgv",3,"tgv","tgv","gv","tomato genomic variation","tomato","genomic","variation",3,"opaque","opaque",1006
25392424,2015,"topdb",5,"top","pdb","db","topology data bank of transmembrane proteins","topology","data bank of transmembrane","proteins",6,"opaque","opaque",1006
23515433,2013,"tiara",5,"tia","ara","ra","total integrated archive of short-read and array","total","integrated archive of short-read and","array",8,"opaque","opaque",1006
34407614,2021,"tap",3,"tap","tap","ap","tracking air pollution in china","tracking","air pollution in","china",5,"opaque","opaque",1006
34273956,2021,"tcm-blast",9,"tcm","ast","st","traditional chinese medicine basic local alignment search tool","traditional","chinese medicine basic local alignment search","tool",8,"opaque","opaque",1006
23203875,2013,"tcmid",5,"tcm","mid","id","traditional chinese medicine integrated database","traditional","chinese medicine integrated","database",5,"opaque","opaque",1006
24735618,2014,"tcmsp",5,"tcm","msp","sp","traditional chinese medicine systems pharmacology database and analysis platform","traditional","chinese medicine systems pharmacology database and analysis","platform",9,"opaque","opaque",1006
34244719,2021,"tidb",4,"tid","idb","db","trained immunity database","trained","immunity","database",3,"opaque","opaque",1006
26066708,2015,"trrust",6,"trr","ust","st","transcriptional regulatory relationships unravelled by sentence-based text-mining","transcriptional","regulatory relationships unravelled by sentence-based","text-mining",9,"opaque","opaque",1006
30846808,2019,"tacco",5,"tac","cco","co","transcriptome alterations in cancer omnibus","transcriptome","alterations in cancer","omnibus",5,"opaque","opaque",1006
