"ID","pubYear","best_common","best_full","stat","bio","common_length","common_first_3","common_last_3","common_last_2","full_first","full_mid","full_last","full_word_count"
23193267,2013,"pr(2)","protist ribosomal reference database","opaque","opaque",5,"pr(","(2)","2)","protist","ribosomal reference","database",4
30217145,2018,"ppgd","pseudocohnilembus persalinus genome database","opaque","opaque",4,"ppg","pgd","gd","pseudocohnilembus","persalinus genome","database",4
29106626,2018,"pambd","pseudomonas aeruginosa metabolome database","opaque","opaque",5,"pam","mbd","bd","pseudomonas","aeruginosa metabolome","database",4
25964630,2015,"psygenet","psychiatric disorders and genes association network","translucent","translucent",8,"psy","net","et","psychiatric","disorders and genes association","network",6
24340041,2013,"pogs2","putative orthologous groups 2 database","opaque","opaque",5,"pog","gs2","s2","putative","orthologous groups 2","database",5
33002111,2020,"pydish","python-based database and analyzer for distortion of heme porphyrin","opaque","opaque",6,"pyd","ish","sh","python-based","database and analyzer for distortion of heme","porphyrin",10
24715219,2014,"qap","quail anatomy portal","opaque","opaque",3,"qap","qap","ap","quail","anatomy","portal",3
21656910,2011,"quad","quantitative assay database","opaque","opaque",4,"qua","uad","ad","quantitative","assay","database",3
31868683,2020,"qpn","quebec parkinson network","opaque","opaque",3,"qpn","qpn","pn","quebec","parkinson","network",3
34559210,2021,"qsdb","quorum sensing database","opaque","opaque",4,"qsd","sdb","db","quorum","sensing","database",3
33003203,2021,"qsidb","quorum sensing interference molecules","opaque","opaque",5,"qsi","idb","db","quorum","sensing interference","molecules",4
26912951,2015,"rdis","rabies disease information system","opaque","opaque",4,"rdi","dis","is","rabies","disease information","system",4
33399824,2021,"bnagvd","rapeseed genomic variation database","opaque","translucent",6,"bna","gvd","vd","rapeseed","genomic variation","database",4
21729256,2011,"rasond","ras oncogene database","opaque","opaque",6,"ras","ond","nd","ras","oncogene","database",3
30453895,2018,"ratemirs","rat atlas of tissue-specific and enriched mirnas","opaque","translucent",8,"rat","irs","rs","rat","atlas of tissue-specific and enriched","mirnas",8
21296746,2011,"rgd","rat genome database","opaque","opaque",3,"rgd","rgd","gd","rat","genome","database",3
27794042,2017,"rcsb pdb","rcsb protein data bank","opaque","opaque",8,"rcs","pdb","db","rcsb","protein data","bank",4
28850115,2017,"refex","reference expression dataset","opaque","opaque",5,"ref","fex","ex","reference","expression","dataset",3
24259432,2014,"refseq","reference sequence database","opaque","opaque",6,"ref","seq","eq","reference","sequence","database",3
26975833,2016,"regene","regeneration gene database","opaque","translucent",6,"reg","ene","ne","regeneration","gene","database",3
26478709,2015,"rams","register of antarctic marine species","opaque","opaque",4,"ram","ams","ms","register","of antarctic marine","species",5
26876983,2016,"raar","regulators of androgen action resource","opaque","opaque",4,"raa","aar","ar","regulators","of androgen action","resource",5
22608002,2012,"rcdb","renal cancer gene database","opaque","opaque",4,"rcd","cdb","db","renal","cancer gene","database",4
25252782,2014,"rged","renal gene expression database","opaque","opaque",4,"rge","ged","ed","renal","gene expression","database",4
21938212,2011,"rids db","repeats in diseases database","opaque","opaque",7,"rid","db","db","repeats","in diseases","database",4
22140215,2011,"rac","repository of antibiotic resistance cassettes","opaque","opaque",3,"rac","rac","ac","repository","of antibiotic resistance","cassettes",5
30794542,2019,"respire","repository of enriched structures of proteins involved in the red blood cell environment","opaque","opaque",7,"res","ire","re","repository","of enriched structures of proteins involved in the red blood cell","environment",13
28862214,2017,"respcandb","respiratory cancer database","opaque","translucent",9,"res","ndb","db","respiratory","cancer","database",3
27377064,2016,"rid","retrovirus integration database","opaque","opaque",3,"rid","rid","id","retrovirus","integration","database",3
34022814,2021,"rpgd","rhododendron plant genome database","opaque","opaque",4,"rpg","pgd","gd","rhododendron","plant genome","database",4
24288368,2014,"rdp","ribosomal database project","opaque","opaque",3,"rdp","rdp","dp","ribosomal","database","project",3
25414355,2015,"rrndb","ribosomal rna operon copy number database","opaque","opaque",5,"rrn","ndb","db","ribosomal","rna operon copy number","database",6
23299411,2013,"rap-db","rice annotation project database","opaque","opaque",6,"rap","-db","db","rice","annotation project","database",4
28529082,2017,"red","rice expression database","opaque","opaque",3,"red","red","ed","rice","expression","database",3
23193278,2013,"rgkbase","rice genome knowledgebase","opaque","opaque",7,"rgk","ase","se","rice","genome","knowledgebase",3
24279809,2012,"road","rice oligonucleotide array database","opaque","opaque",4,"roa","oad","ad","rice","oligonucleotide array","database",4
27940610,2017,"rpan","rice pan-genome browser","opaque","opaque",4,"rpa","pan","an","rice","pan-genome","browser",4
31872320,2019,"rsrs","rice stress-resistant snp database","opaque","opaque",4,"rsr","srs","rs","rice","stress-resistant snp","database",5
29989091,2018,"ricyerdb","rice yield-related database","opaque","opaque",8,"ric","rdb","db","rice","yield-related","database",4
33068412,2021,"rasp","rna atlas of structure probing","opaque","opaque",4,"ras","asp","sp","rna","atlas of structure","probing",5
22127861,2012,"rna cossmos","rna characterization of secondary structure motifs","translucent","translucent",11,"rna","mos","os","rna","characterization of secondary structure","motifs",6
32345346,2020,"repic","rna epitranscriptome collection","opaque","opaque",5,"rep","pic","ic","rna","epitranscriptome","collection",3
22976082,2012,"rmdb","rna mapping database","opaque","opaque",4,"rmd","mdb","db","rna","mapping","database",3
29040692,2018,"rmbase","rna modification base","opaque","opaque",6,"rmb","ase","se","rna","modification","base",3
28077569,2017,"rain","rna-protein association and interaction networks","opaque","opaque",4,"rai","ain","in","rna-protein","association and interaction","networks",6
29028888,2018,"rrdb","rna-rna docking benchmark","opaque","opaque",4,"rrd","rdb","db","rna-rna","docking","benchmark",4
21586118,2011,"rcgdb","roche cancer genome database","opaque","opaque",5,"rcg","gdb","db","roche","cancer genome","database",4
32849839,2020,"rigd","rosaceae intronless genes database","opaque","opaque",4,"rig","igd","gd","rosaceae","intronless genes","database",4
22110037,2012,"sgd","saccharomyces genome database","opaque","opaque",3,"sgd","sgd","gd","saccharomyces","genome","database",3
25881271,2015,"stpd","salinity tolerant poplar database","opaque","opaque",4,"stp","tpd","pd","salinity","tolerant poplar","database",4
22493538,2012,"ssa mirnas db","salmo salar mirnas database","opaque","translucent",13,"ssa","db","db","salmo","salar mirnas","database",4
26800248,2016,"sistr","salmonella in silico typing resource","opaque","opaque",5,"sis","str","tr","salmonella","in silico typing","resource",5
32709339,2020,"smsd","saponin mass spectrometry database","opaque","opaque",4,"sms","msd","sd","saponin","mass spectrometry","database",4
33553941,2021,"sarscovidb","sars-cov-2 infection database","opaque","transparent",10,"sar","idb","db","sars-cov-2","infection","database",5
29774137,2018,"sacpd","saudi anti-human cancer plants database","opaque","opaque",5,"sac","cpd","pd","saudi","anti-human cancer plants","database",6
32813752,2020,"svad","scd-associated variants annotation database","opaque","opaque",4,"sva","vad","ad","scd-associated","variants annotation","database",5
26138588,2015,"smedgd","schmidtea mediterranea genome database","opaque","opaque",6,"sme","dgd","gd","schmidtea","mediterranea genome","database",4
33459764,2021,"switches","searchable web interface for topologies of chemical switches","opaque","opaque",8,"swi","hes","es","searchable","web interface for topologies of chemical","switches",8
21423723,2011,"swmd","seaweed metabolite database","opaque","opaque",4,"swm","wmd","md","seaweed","metabolite","database",3
29062930,2016,"smbp","secondary metabolite bioinformatics portal","opaque","opaque",4,"smb","mbp","bp","secondary","metabolite bioinformatics","portal",4
22701460,2012,"spwp","seed proteome web portal","opaque","opaque",4,"spw","pwp","wp","seed","proteome web","portal",4
29309507,2019,"segreg","seg regulation database","opaque","opaque",6,"seg","reg","eg","seg","regulation","database",3
30202870,2019,"sequenceng","sequencing techniques engine for genomics","opaque","translucent",10,"seq","eng","ng","sequencing","techniques engine for","genomics",5
23724943,2013,"sgwhc","sex and gender women's health collaborative","opaque","opaque",5,"sgw","whc","hc","sex","and gender women's health","collaborative",7
30714194,2019,"sdred","short-chain dehydrogenases/reductases engineering database","opaque","opaque",5,"sdr","red","ed","short-chain","dehydrogenases/reductases engineering","database",6
24952385,2014,"shrimpgpat","shrimp gene and protein annotation tool","translucent","translucent",10,"shr","pat","at","shrimp","gene and protein annotation","tool",6
26467481,2016,"signor","signaling network open resource","opaque","opaque",6,"sig","nor","or","signaling","network open","resource",4
31672983,2019,"spp","signaling pathways project","opaque","opaque",3,"spp","spp","pp","signaling","pathways","project",3
33645624,2021,"kaikobase","silkworm genome database","opaque","opaque",9,"kai","ase","se","silkworm","genome","database",3
28365723,2017,"silkpathdb","silkworm pathogen database","opaque","translucent",10,"sil","hdb","db","silkworm","pathogen","database",3
24165881,2014,"simap","similarity matrix of proteins","opaque","opaque",5,"sim","map","ap","similarity","matrix of","proteins",4
29040681,2018,"smart","simple modular architecture research tool","opaque","opaque",5,"sma","art","rt","simple","modular architecture research","tool",5
22759918,2012,"sskb","sjgren's syndrome knowledge base","opaque","opaque",4,"ssk","skb","kb","sjgren's","syndrome knowledge","base",5
29059366,2018,"sbcddb","sleeping beauty cancer driver database","opaque","opaque",6,"sbc","ddb","db","sleeping","beauty cancer driver","database",5
27297221,2016,"shspdb","small heat shock proteins database","opaque","opaque",6,"shs","pdb","db","small","heat shock proteins","database",5
24203708,2014,"smpdb","small molecule pathway database","opaque","opaque",5,"smp","pdb","db","small","molecule pathway","database",4
34536568,2021,"smprot","small proteins database","opaque","opaque",6,"smp","rot","ot","small","proteins","database",3
29733404,2018,"spar","small rna-seq portal for analysis of sequencing experiments","opaque","opaque",4,"spa","par","ar","small","rna-seq portal for analysis of sequencing","experiments",9
30674925,2019,"smtb","smooth muscle transcriptome browser","opaque","opaque",4,"smt","mtb","tb","smooth","muscle transcriptome","browser",4
24148649,2013,"snopy","snorna orthological gene database","opaque","opaque",5,"sno","opy","py","snorna","orthological gene","database",4
25428362,2015,"sgn","sol genomics network","opaque","opaque",3,"sgn","sgn","gn","sol","genomics","network",3
34344425,2021,"sorgsd","sorghum genome snp database","opaque","opaque",6,"sor","gsd","sd","sorghum","genome snp","database",4
26097510,2015,"sancdb","south african natural compounds database","opaque","opaque",6,"san","cdb","db","south","african natural compounds","database",5
24504151,2014,"saturn","southern african treatment resistance network","opaque","opaque",6,"sat","urn","rn","southern","african treatment resistance","network",5
24712981,2014,"sfgd","soybean functional genomics database","opaque","opaque",4,"sfg","fgd","gd","soybean","functional genomics","database",4
24136998,2014,"soykb","soybean knowledge base","opaque","translucent",5,"soy","ykb","kb","soybean","knowledge","base",3
23423175,2013,"soyprodb","soybean protein database","opaque","translucent",8,"soy","odb","db","soybean","protein","database",3
22661982,2012,"spd","soybean proteome database","opaque","opaque",3,"spd","spd","pd","soybean","proteome","database",3
33231322,2021,"soytd","soybean transporter database","opaque","translucent",5,"soy","ytd","td","soybean","transporter","database",3
32976581,2021,"stab","spatio-temporal cell atlas of the human brain","opaque","opaque",4,"sta","tab","ab","spatio-temporal","cell atlas of the human","brain",8
28420402,2017,"sser","species specific essential reactions database","opaque","opaque",4,"sse","ser","er","species","specific essential reactions","database",5
30602089,2018,"stadium","species-specific trna adaptive index compendium","opaque","opaque",7,"sta","ium","um","species-specific","trna adaptive index","compendium",6
24531082,2014,"smal","spontaneous mutation accumulation lines","opaque","opaque",4,"sma","mal","al","spontaneous","mutation accumulation","lines",4
23180763,2013,"seva-db","standard european vector architecture","opaque","opaque",7,"sev","-db","db","standard","european vector","architecture",4
25805861,2015,"srd","staphylococcal regulatory rna database","opaque","opaque",3,"srd","srd","rd","staphylococcal","regulatory rna","database",4
22121217,2012,"scde","stem cell discovery engine","opaque","opaque",4,"scd","cde","de","stem","cell discovery","engine",4
28888135,2017,"strseq","str sequencing project","opaque","opaque",6,"str","seq","eq","str","sequencing","project",3
25269378,2014,"spgdb","streptococcus pneumoniae genome database","opaque","opaque",5,"spg","gdb","db","streptococcus","pneumoniae genome","database",4
23284744,2012,"strap","stress response array profiler","opaque","opaque",5,"str","rap","ap","stress","response array","profiler",4
24214988,2014,"sabdab","structural antibody database","opaque","opaque",6,"sab","dab","ab","structural","antibody","database",3
21472436,2011,"sbkb","structural biology knowledgebase","opaque","opaque",4,"sbk","bkb","kb","structural","biology","knowledgebase",3
31724711,2020,"scop","structural classification of proteins","opaque","opaque",4,"sco","cop","op","structural","classification of","proteins",4
24304899,2014,"scope","structural classification of proteins-extended","opaque","opaque",5,"sco","ope","pe","structural","classification of","proteins-extended",5
29087479,2018,"stcrdab","structural t-cell receptor database","opaque","opaque",7,"stc","dab","ab","structural","t-cell receptor","database",5
30721533,2019,"simplod","structurally-integrated database for mutations of plod genes","opaque","opaque",7,"sim","lod","od","structurally-integrated","database for mutations of plod","genes",8
23203869,2013,"sifts","structure integration with function, taxonomy and sequences resource","opaque","opaque",5,"sif","fts","ts","structure","integration with function, taxonomy and sequences","resource",8
24271399,2014,"sfld","structure-function linkage database","opaque","opaque",4,"sfl","fld","ld","structure-function","linkage","database",4
21292827,2011,"ssfa-gphr","structure-function-analysis of glycoprotein hormone receptors","opaque","opaque",9,"ssf","phr","hr","structure-function-analysis","of glycoprotein hormone","receptors",7
27899614,2017,"suba4","subcellular location database for arabidopsis proteins","opaque","opaque",5,"sub","ba4","a4","subcellular","location database for arabidopsis","proteins",6
26578594,2016,"sea","super-enhancer archive","opaque","opaque",3,"sea","sea","ea","super-enhancer","","archive",3
21575179,2011,"sorgodb","superoxide reductase gene ontology curated database","opaque","opaque",7,"sor","odb","db","superoxide","reductase gene ontology curated","database",6
32761141,2020,"spdb","swine pathogen database","opaque","opaque",4,"spd","pdb","db","swine","pathogen","database",3
27899672,2017,"smr","swiss-model repository","opaque","opaque",3,"smr","smr","mr","swiss-model","","repository",3
32621601,2020,"sager","symbiodiniaceae and algal genomic resource database","opaque","opaque",5,"sag","ger","er","symbiodiniaceae","and algal genomic resource","database",6
32055857,2020,"symgendb","symbiotic genomes database","opaque","translucent",8,"sym","ndb","db","symbiotic","genomes","database",3
33177514,2020,"savi","synthetically accessible virtual inventory","opaque","opaque",4,"sav","avi","vi","synthetically","accessible virtual","inventory",4
24323624,2014,"sabre","systematic consolidation of arabidopsis and other botanical resources","opaque","opaque",5,"sab","bre","re","systematic","consolidation of arabidopsis and other botanical","resources",8
23730305,2013,"sgr","systems genetics resource","opaque","opaque",3,"sgr","sgr","gr","systems","genetics","resource",3
27412095,2016,"ssbd","systems science of biological dynamics database","opaque","opaque",4,"ssb","sbd","bd","systems","science of biological dynamics","database",6
31240309,2019,"tcr3d","t cell receptor structural repertoire database","opaque","opaque",5,"tcr","r3d","3d","t","cell receptor structural repertoire","database",6
32882008,2021,"tbdb","t-box riboswitch annotation database","opaque","opaque",4,"tbd","bdb","db","t-box","riboswitch annotation","database",5
33156327,2021,"tcrd","target central resource database","opaque","opaque",4,"tcr","crd","rd","target","central resource","database",4
34679164,2021,"t-ardis","target-adverse reaction database integrated search","opaque","opaque",7,"t-a","dis","is","target-adverse","reaction database integrated","search",6
33993461,2021,"tupdb","target-unrelated peptide data bank","opaque","opaque",5,"tup","pdb","db","target-unrelated","peptide data","bank",5
26131021,2015,"taxkb","taxane knowledge base","opaque","opaque",5,"tax","xkb","kb","taxane","knowledge","base",3
25224438,2014,"tmdb","tea metabolome database","opaque","opaque",4,"tmd","mdb","db","tea","metabolome","database",3
30913342,2019,"tpia","tea plant information archive","opaque","opaque",4,"tpi","pia","ia","tea","plant information","archive",4
25792605,2015,"telopin","telomeric proteins interaction network","opaque","opaque",7,"tel","pin","in","telomeric","proteins interaction","network",4
32727974,2020,"tempura","temperatures of usual and rare prokaryotes","opaque","opaque",7,"tem","ura","ra","temperatures","of usual and rare","prokaryotes",6
32265943,2020,"toast","test of arabidopsis space transcriptome","opaque","opaque",5,"toa","ast","st","test","of arabidopsis space","transcriptome",5
30810209,2019,"tcgd","tetrahymena comparative genomics database","opaque","opaque",4,"tcg","cgd","gd","tetrahymena","comparative genomics","database",4
23482072,2013,"tetrafgd","tetrahymena functional genomics database","opaque","opaque",8,"tet","fgd","gd","tetrahymena","functional genomics","database",4
21253873,2011,"tged","tetrahymena gene expression database","opaque","opaque",4,"tge","ged","ed","tetrahymena","gene expression","database",4
22434841,2012,"tgd","tetrahymena genome database","opaque","opaque",3,"tgd","tgd","gd","tetrahymena","genome","database",3
23406793,2013,"t-hod","text-mined hypertension, obesity and diabetes candidate gene database","opaque","opaque",5,"t-h","hod","od","text-mined","hypertension, obesity and diabetes candidate gene","database",9
33258964,2020,"thrsdb","thai rice starch database","opaque","opaque",6,"thr","sdb","db","thai","rice starch","database",4
21383924,2011,"tami","the antimicrobial index","opaque","opaque",4,"tam","ami","mi","the","antimicrobial","index",3
22140109,2012,"tair","the arabidopsis information resource","opaque","opaque",4,"tai","air","ir","the","arabidopsis information","resource",4
26208906,2015,"tanric","the atlas of noncoding rnas in cancer","opaque","opaque",6,"tan","ric","ic","the","atlas of noncoding rnas in","cancer",7
29157087,2018,"thanatos","the autophagy, necrosis, apoptosis orchestrators","opaque","opaque",8,"tha","tos","os","the","autophagy, necrosis, apoptosis","orchestrators",5
30053266,2018,"tc3a","the cancer 3' utr atlas","opaque","opaque",4,"tc3","c3a","3a","the","cancer 3' utr","atlas",5
31015229,2019,"tcea","the cancer editome atlas","opaque","opaque",4,"tce","cea","ea","the","cancer editome","atlas",4
29092939,2017,"tcpa","the cancer proteome atlas","opaque","opaque",4,"tcp","cpa","pa","the","cancer proteome","atlas",4
23093603,2013,"toppr","the online protein processing resource","opaque","opaque",5,"top","ppr","pr","the","online protein processing","resource",5
23293959,2013,"3dmet","three-dimensional structure database of natural metabolites","opaque","opaque",5,"3dm","met","et","three-dimensional","structure database of natural","metabolites",7
27168721,2016,"tccr","thyroid cancer and tumor collaborative registry","opaque","opaque",4,"tcc","ccr","cr","thyroid","cancer and tumor collaborative","registry",6
29036590,2018,"tissgdb","tissue specific gene database in cancer","opaque","translucent",7,"tis","gdb","db","tissue","specific gene database in","cancer",6
27543790,2017,"tscd","tissue-specific circrna database","opaque","opaque",4,"tsc","scd","cd","tissue-specific","circrna","database",4
31680168,2020,"tsea-db","tissue-specific enrichment analysis database","opaque","opaque",7,"tse","-db","db","tissue-specific","enrichment analysis","database",5
24466070,2014,"tgrd","tomato genomic resources database","opaque","opaque",4,"tgr","grd","rd","tomato","genomic resources","database",4
32829394,2020,"tgv","tomato genomic variation","opaque","opaque",3,"tgv","tgv","gv","tomato","genomic","variation",3
25392424,2015,"topdb","topology data bank of transmembrane proteins","opaque","opaque",5,"top","pdb","db","topology","data bank of transmembrane","proteins",6
23515433,2013,"tiara","total integrated archive of short-read and array","opaque","opaque",5,"tia","ara","ra","total","integrated archive of short-read and","array",8
34407614,2021,"tap","tracking air pollution in china","opaque","opaque",3,"tap","tap","ap","tracking","air pollution in","china",5
34273956,2021,"tcm-blast","traditional chinese medicine basic local alignment search tool","opaque","opaque",9,"tcm","ast","st","traditional","chinese medicine basic local alignment search","tool",8
23203875,2013,"tcmid","traditional chinese medicine integrated database","opaque","opaque",5,"tcm","mid","id","traditional","chinese medicine integrated","database",5
24735618,2014,"tcmsp","traditional chinese medicine systems pharmacology database and analysis platform","opaque","opaque",5,"tcm","msp","sp","traditional","chinese medicine systems pharmacology database and analysis","platform",9
34244719,2021,"tidb","trained immunity database","opaque","opaque",4,"tid","idb","db","trained","immunity","database",3
26066708,2015,"trrust","transcriptional regulatory relationships unravelled by sentence-based text-mining","opaque","opaque",6,"trr","ust","st","transcriptional","regulatory relationships unravelled by sentence-based","text-mining",9
30846808,2019,"tacco","transcriptome alterations in cancer omnibus","opaque","opaque",5,"tac","cco","co","transcriptome","alterations in cancer","omnibus",5
26578693,2016,"tenor","transcriptome encyclopedia of rice","opaque","opaque",5,"ten","nor","or","transcriptome","encyclopedia of","rice",4
24675620,2014,"tibs","transcriptome of irritable bowel syndrome","opaque","opaque",4,"tib","ibs","bs","transcriptome","of irritable bowel","syndrome",5
32277449,2020,"tgp","transgene promoters","opaque","opaque",3,"tgp","tgp","gp","transgene","","promoters",2
23071747,2012,"trip","transient receptor potential channel-interacting protein database","opaque","opaque",4,"tri","rip","ip","transient","receptor potential channel-interacting protein","database",7
21177659,2011,"tmpad","transmembrane protein helix-packing database","opaque","opaque",5,"tmp","pad","ad","transmembrane","protein helix-packing","database",5
24225317,2014,"tcdb","transporter classification database","opaque","opaque",4,"tcd","cdb","db","transporter","classification","database",3
32512488,2020,"ttrmdb","transthyretin mutant database","opaque","opaque",6,"ttr","mdb","db","transthyretin","mutant","database",3
25413576,2014,"treeshrewdb","tree shrew database","opaque","transparent",11,"tre","wdb","db","tree","shrew","database",3
29234333,2017,"tassrdb","triticum aestivum ssr database","opaque","opaque",7,"tas","rdb","db","triticum","aestivum ssr","database",4
25324314,2015,"ttsmi","tts mapping and integration","opaque","opaque",5,"tts","smi","mi","tts","mapping and","integration",4
22209237,2012,"mtcid","tuberculosis clinical isolate genetic polymorphism database","opaque","opaque",5,"mtc","cid","id","tuberculosis","clinical isolate genetic polymorphism","database",6
33179754,2021,"tisch","tumor immune single cell hub","opaque","opaque",5,"tis","sch","ch","tumor","immune single cell","hub",5
33729437,2021,"tie","tumor isomir encyclopedia","opaque","opaque",3,"tie","tie","ie","tumor","isomir","encyclopedia",3
23066107,2013,"tsgene","tumor suppressor gene database","opaque","translucent",6,"tsg","ene","ne","tumor","suppressor gene","database",4
30223042,2018,"tsnadb","tumor-specific neoantigen database","opaque","opaque",6,"tsn","adb","db","tumor-specific","neoantigen","database",4
23226127,2012,"umcd","ucla multimodal connectivity database","opaque","opaque",4,"umc","mcd","cd","ucla","multimodal connectivity","database",4
22080555,2012,"arcog","ucsc archaeal genome browser","opaque","opaque",5,"arc","cog","og","ucsc","archaeal genome","browser",4
26199991,2015,"ucdb","ulcerative colitis database","opaque","opaque",4,"ucd","cdb","db","ulcerative","colitis","database",3
22218860,2012,"unihi","unified human interactome","opaque","opaque",5,"uni","ihi","hi","unified","human","interactome",3
23314752,2013,"univio","uniformed viewer for integrated omics","opaque","opaque",6,"uni","vio","io","uniformed","viewer for integrated","omics",5
27813701,2017,"uncleprot","universal nuclear protein database of barley","opaque","translucent",9,"unc","rot","ot","universal","nuclear protein database of","barley",6
25378322,2015,"uniprobe","universal pbm resource for oligonucleotide binding evaluation","opaque","opaque",8,"uni","obe","be","universal","pbm resource for oligonucleotide binding","evaluation",7
21447597,2011,"uniprotkb","universal protein resource","translucent","translucent",9,"uni","tkb","kb","universal","protein","resource",3
27242032,2016,"ursdb","universe of rna structures database","opaque","opaque",5,"urs","sdb","db","universe","of rna structures","database",5
21876203,2011,"upb","urinary protein biomarker","opaque","opaque",3,"upb","upb","pb","urinary","protein","biomarker",3
25935546,2015,"u-care","user-friendly comprehensive antibiotic resistance repository of escherichia coli","opaque","opaque",6,"u-c","are","re","user-friendly","comprehensive antibiotic resistance repository of escherichia","coli",9
23568467,2013,"violin","vaccine investigation and online information network","opaque","opaque",6,"vio","lin","in","vaccine","investigation and online information","network",6
33095866,2021,"varadb","variation annotation database","opaque","translucent",6,"var","adb","db","variation","annotation","database",3
22715306,2012,"vptd","vegetable phytochemicals and their target database","opaque","opaque",4,"vpt","ptd","td","vegetable","phytochemicals and their target","database",6
28365718,2017,"verseda","vertebrate secretome database","opaque","opaque",7,"ver","eda","da","vertebrate","secretome","database",3
24267744,2013,"vto","vertebrate taxonomy ontology","opaque","opaque",3,"vto","vto","to","vertebrate","taxonomy","ontology",3
31837751,2019,"vetcot","veterinary trauma registry","opaque","opaque",6,"vet","cot","ot","veterinary","trauma","registry",3
26644460,2016,"viggs","vigna genome server","opaque","opaque",5,"vig","ggs","gs","vigna","genome","server",3
31245720,2018,"vpgd","vigs phenomics and functional genomics database","opaque","opaque",4,"vpg","pgd","gd","vigs","phenomics and functional genomics","database",6
33594411,2021,"viralhostrangedb","viral host range database","opaque","transparent",16,"vir","edb","db","viral","host range","database",4
31598702,2020,"visdb","viral integration site database","opaque","opaque",5,"vis","sdb","db","viral","integration site","database",4
22160653,2012,"vhot","viral microrna host target","opaque","opaque",4,"vho","hot","ot","viral","microrna host","target",4
33094321,2021,"vptmdb","viral posttranslational modification database","opaque","opaque",6,"vpt","mdb","db","viral","posttranslational modification","database",4
22735743,2012,"vip db","viral protein domain database","opaque","opaque",6,"vip","db","db","viral","protein domain","database",4
21769196,2011,"vpdb","viral protein structural database","opaque","opaque",4,"vpd","pdb","db","viral","protein structural","database",4
30465539,2018,"vcgdb","virtual chinese genome database","opaque","opaque",5,"vcg","gdb","db","virtual","chinese genome","database",4
23734609,2013,"vammpire","virtually aligned matched molecular pairs including receptor environment","opaque","opaque",8,"vam","ire","re","virtually","aligned matched molecular pairs including receptor","environment",8
22067448,2012,"vfdb","virulence factor database","opaque","opaque",4,"vfd","fdb","db","virulence","factor","database",3
30265627,2018,"viperdb","virus particle explorer data base","opaque","opaque",7,"vip","rdb","db","virus","particle explorer data","base",5
30593617,2019,"vipr","virus pathogen resource","opaque","opaque",4,"vip","ipr","pr","virus","pathogen","resource",3
24304891,2014,"virus variation","virus variation resource","opaque","transparent",15,"vir","ion","on","virus","variation","resource",3
31274965,2019,"vms-share","visual mass-spec share","opaque","opaque",9,"vms","are","re","visual","mass-spec","share",4
32509450,2020,"virdb","vitiligo information resource","opaque","opaque",5,"vir","rdb","db","vitiligo","information","resource",3
27242836,2016,"vespucci","vitis expression studies platform using colombos compendia instances","opaque","opaque",8,"ves","cci","ci","vitis","expression studies platform using colombos compendia","instances",8
32221380,2020,"weibi","wei biological interactions database","opaque","opaque",5,"wei","ibi","bi","wei","biological interactions","database",4
33181826,2020,"wgvd","wheat genome variation database","opaque","opaque",4,"wgv","gvd","vd","wheat","genome variation","database",4
25466819,2015,"watrefnet","white adipose tissue health reference network","opaque","opaque",9,"wat","net","et","white","adipose tissue health reference","network",6
33216899,2020,"wcsdb","wild coffee species database","opaque","opaque",5,"wcs","sdb","db","wild","coffee species","database",4
26078228,2015,"wfrgdb","wood-formation related genes database","opaque","opaque",6,"wfr","gdb","db","wood-formation","related genes","database",5
33756618,2021,"wco-lite","world catalogue of opiliones","opaque","opaque",8,"wco","ite","te","world","catalogue of","opiliones",4
32431267,2020,"wwarn","worldwide antimalarial resistance network","opaque","opaque",5,"wwa","arn","rn","worldwide","antimalarial resistance","network",4
29533231,2018,"wwpdb","worldwide protein data bank","opaque","opaque",5,"wwp","pdb","db","worldwide","protein data","bank",4
23172286,2013,"wddd","worm developmental dynamics database","opaque","opaque",4,"wdd","ddd","dd","worm","developmental dynamics","database",4
24013926,2013,"xdb","xeno-glycomics database","opaque","opaque",3,"xdb","xdb","db","xeno-glycomics","","database",3
23125366,2013,"xenbase","xenopus model organism database","transparent","translucent",7,"xen","ase","se","xenopus","model organism","database",4
23134687,2012,"ygd","yak genome database","opaque","opaque",3,"ygd","ygd","gd","yak","genome","database",3
30048518,2018,"yarg","yeast arsenic-related genes","opaque","opaque",4,"yar","arg","rg","yeast","arsenic-related","genes",4
27392072,2016,"ycrd","yeast combinatorial regulation database","opaque","opaque",4,"ycr","crd","rd","yeast","combinatorial regulation","database",4
32738156,2020,"yir","yeast interactome resource","opaque","opaque",3,"yir","yir","ir","yeast","interactome","resource",3
21492431,2011,"kid","yeast kinase interaction database","opaque","opaque",3,"kid","kid","id","yeast","kinase interaction","database",4
22064855,2012,"ymdb","yeast metabolome database","opaque","opaque",4,"ymd","mdb","db","yeast","metabolome","database",3
25522035,2014,"yna","yeast nucleosome atlas","opaque","opaque",3,"yna","yna","na","yeast","nucleosome","atlas",3
34285772,2021,"ypibp","yeast phosphoinositide-binding proteins","opaque","opaque",5,"ypi","ibp","bp","yeast","phosphoinositide-binding","proteins",4
25024351,2014,"ystrex","yeast stress expression database","opaque","opaque",6,"yst","rex","ex","yeast","stress expression","database",4
22102575,2012,"yetfasco","yeast transcription factor specificity compendium","opaque","translucent",8,"yet","sco","co","yeast","transcription factor specificity","compendium",5
